file_path,label
processed_data\dogs\4339.jpg,1
processed_data\cats\2585.jpg,0
processed_data\cats\2686.jpg,0
processed_data\other\294.jpg,2
processed_data\other\2380.jpg,2
processed_data\other\1399.jpg,2
processed_data\cats\390.jpg,0
processed_data\cats\1471.jpg,0
processed_data\dogs\3450.jpg,1
processed_data\cats\365.jpg,0
processed_data\cats\524.jpg,0
processed_data\other\2880.jpg,2
processed_data\dogs\1588.jpg,1
processed_data\dogs\4494.jpg,1
processed_data\dogs\1951.jpg,1
processed_data\cats\1861.jpg,0
processed_data\other\3370.jpg,2
processed_data\dogs\2205.jpg,1
processed_data\cats\4268.jpg,0
processed_data\cats\1943.jpg,0
processed_data\dogs\4401.jpg,1
processed_data\dogs\4338.jpg,1
processed_data\cats\404.jpg,0
processed_data\cats\4306.jpg,0
processed_data\dogs\1697.jpg,1
processed_data\other\421.jpg,2
processed_data\dogs\2413.jpg,1
processed_data\dogs\1159.jpg,1
processed_data\cats\2444.jpg,0
processed_data\cats\4247.jpg,0
processed_data\other\673.jpg,2
processed_data\dogs\247.jpg,1
processed_data\other\997.jpg,2
processed_data\other\1.jpg,2
processed_data\cats\171.jpg,0
processed_data\dogs\4584.jpg,1
processed_data\cats\3749.jpg,0
processed_data\other\104.jpg,2
processed_data\cats\2780.jpg,0
processed_data\other\2280.jpg,2
processed_data\cats\4236.jpg,0
processed_data\cats\1838.jpg,0
processed_data\other\2938.jpg,2
processed_data\other\3601.jpg,2
processed_data\dogs\318.jpg,1
processed_data\dogs\1561.jpg,1
processed_data\cats\2511.jpg,0
processed_data\cats\476.jpg,0
processed_data\other\2995.jpg,2
processed_data\dogs\23.jpg,1
processed_data\cats\4702.jpg,0
processed_data\cats\1888.jpg,0
processed_data\other\2530.jpg,2
processed_data\other\2479.jpg,2
processed_data\cats\3604.jpg,0
processed_data\cats\4399.jpg,0
processed_data\dogs\1590.jpg,1
processed_data\other\2548.jpg,2
processed_data\cats\3782.jpg,0
processed_data\cats\3838.jpg,0
processed_data\other\2251.jpg,2
processed_data\cats\2639.jpg,0
processed_data\other\5.jpg,2
processed_data\cats\1987.jpg,0
processed_data\other\1354.jpg,2
processed_data\cats\3558.jpg,0
processed_data\dogs\4669.jpg,1
processed_data\cats\4005.jpg,0
processed_data\cats\1031.jpg,0
processed_data\dogs\2384.jpg,1
processed_data\other\4629.jpg,2
processed_data\dogs\4334.jpg,1
processed_data\cats\4018.jpg,0
processed_data\dogs\68.jpg,1
processed_data\other\2569.jpg,2
processed_data\other\2619.jpg,2
processed_data\other\357.jpg,2
processed_data\other\1626.jpg,2
processed_data\other\2065.jpg,2
processed_data\other\2970.jpg,2
processed_data\dogs\353.jpg,1
processed_data\other\630.jpg,2
processed_data\dogs\4687.jpg,1
processed_data\dogs\3897.jpg,1
processed_data\other\4461.jpg,2
processed_data\other\1627.jpg,2
processed_data\cats\3183.jpg,0
processed_data\dogs\1036.jpg,1
processed_data\dogs\1309.jpg,1
processed_data\dogs\4557.jpg,1
processed_data\other\2743.jpg,2
processed_data\cats\829.jpg,0
processed_data\dogs\4126.jpg,1
processed_data\cats\1615.jpg,0
processed_data\cats\818.jpg,0
processed_data\dogs\3191.jpg,1
processed_data\cats\3115.jpg,0
processed_data\dogs\2215.jpg,1
processed_data\other\4062.jpg,2
processed_data\cats\610.jpg,0
processed_data\dogs\3890.jpg,1
processed_data\cats\3475.jpg,0
processed_data\dogs\4668.jpg,1
processed_data\dogs\3764.jpg,1
processed_data\dogs\4697.jpg,1
processed_data\cats\1934.jpg,0
processed_data\dogs\324.jpg,1
processed_data\cats\2136.jpg,0
processed_data\other\3492.jpg,2
processed_data\other\4518.jpg,2
processed_data\dogs\2851.jpg,1
processed_data\cats\1247.jpg,0
processed_data\dogs\1073.jpg,1
processed_data\other\1246.jpg,2
processed_data\dogs\4992.jpg,1
processed_data\cats\3141.jpg,0
processed_data\cats\1511.jpg,0
processed_data\cats\229.jpg,0
processed_data\other\2883.jpg,2
processed_data\dogs\4994.jpg,1
processed_data\dogs\1314.jpg,1
processed_data\other\3584.jpg,2
processed_data\other\2544.jpg,2
processed_data\other\1633.jpg,2
processed_data\dogs\1399.jpg,1
processed_data\cats\1904.jpg,0
processed_data\cats\588.jpg,0
processed_data\other\4378.jpg,2
processed_data\other\4522.jpg,2
processed_data\cats\2856.jpg,0
processed_data\cats\202.jpg,0
processed_data\dogs\893.jpg,1
processed_data\other\4499.jpg,2
processed_data\dogs\1306.jpg,1
processed_data\other\1157.jpg,2
processed_data\cats\1262.jpg,0
processed_data\dogs\764.jpg,1
processed_data\other\1181.jpg,2
processed_data\dogs\440.jpg,1
processed_data\other\2367.jpg,2
processed_data\cats\3160.jpg,0
processed_data\other\1287.jpg,2
processed_data\cats\4597.jpg,0
processed_data\other\4598.jpg,2
processed_data\cats\4365.jpg,0
processed_data\other\2528.jpg,2
processed_data\other\4708.jpg,2
processed_data\cats\3445.jpg,0
processed_data\other\4430.jpg,2
processed_data\other\344.jpg,2
processed_data\dogs\1132.jpg,1
processed_data\cats\3525.jpg,0
processed_data\dogs\4613.jpg,1
processed_data\cats\1499.jpg,0
processed_data\other\4052.jpg,2
processed_data\cats\814.jpg,0
processed_data\cats\322.jpg,0
processed_data\cats\4362.jpg,0
processed_data\cats\4856.jpg,0
processed_data\other\3377.jpg,2
processed_data\dogs\916.jpg,1
processed_data\cats\3341.jpg,0
processed_data\cats\1323.jpg,0
processed_data\dogs\273.jpg,1
processed_data\cats\2531.jpg,0
processed_data\cats\2923.jpg,0
processed_data\cats\3913.jpg,0
processed_data\cats\3142.jpg,0
processed_data\dogs\3080.jpg,1
processed_data\cats\4879.jpg,0
processed_data\dogs\528.jpg,1
processed_data\cats\2179.jpg,0
processed_data\other\4733.jpg,2
processed_data\cats\4535.jpg,0
processed_data\dogs\2062.jpg,1
processed_data\other\4220.jpg,2
processed_data\cats\243.jpg,0
processed_data\other\4679.jpg,2
processed_data\cats\2944.jpg,0
processed_data\cats\3154.jpg,0
processed_data\cats\1283.jpg,0
processed_data\dogs\563.jpg,1
processed_data\other\2170.jpg,2
processed_data\dogs\1207.jpg,1
processed_data\other\4021.jpg,2
processed_data\dogs\1059.jpg,1
processed_data\cats\4630.jpg,0
processed_data\dogs\4587.jpg,1
processed_data\cats\3716.jpg,0
processed_data\dogs\911.jpg,1
processed_data\other\2419.jpg,2
processed_data\dogs\3903.jpg,1
processed_data\other\3465.jpg,2
processed_data\dogs\4693.jpg,1
processed_data\dogs\1263.jpg,1
processed_data\cats\4573.jpg,0
processed_data\dogs\1330.jpg,1
processed_data\cats\4718.jpg,0
processed_data\cats\1875.jpg,0
processed_data\dogs\306.jpg,1
processed_data\dogs\4756.jpg,1
processed_data\cats\1857.jpg,0
processed_data\dogs\648.jpg,1
processed_data\dogs\776.jpg,1
processed_data\other\3092.jpg,2
processed_data\other\4010.jpg,2
processed_data\other\3209.jpg,2
processed_data\dogs\591.jpg,1
processed_data\other\4709.jpg,2
processed_data\dogs\1011.jpg,1
processed_data\other\633.jpg,2
processed_data\dogs\476.jpg,1
processed_data\other\1785.jpg,2
processed_data\dogs\3239.jpg,1
processed_data\cats\2474.jpg,0
processed_data\cats\2159.jpg,0
processed_data\other\2684.jpg,2
processed_data\cats\224.jpg,0
processed_data\cats\2738.jpg,0
processed_data\cats\706.jpg,0
processed_data\other\4338.jpg,2
processed_data\other\2214.jpg,2
processed_data\other\1198.jpg,2
processed_data\cats\1800.jpg,0
processed_data\dogs\3056.jpg,1
processed_data\cats\888.jpg,0
processed_data\other\3032.jpg,2
processed_data\dogs\3613.jpg,1
processed_data\other\320.jpg,2
processed_data\dogs\3873.jpg,1
processed_data\other\467.jpg,2
processed_data\other\1269.jpg,2
processed_data\dogs\4635.jpg,1
processed_data\other\1834.jpg,2
processed_data\cats\3217.jpg,0
processed_data\dogs\339.jpg,1
processed_data\other\1093.jpg,2
processed_data\dogs\808.jpg,1
processed_data\cats\272.jpg,0
processed_data\other\2223.jpg,2
processed_data\cats\3460.jpg,0
processed_data\cats\1651.jpg,0
processed_data\dogs\2991.jpg,1
processed_data\dogs\3919.jpg,1
processed_data\cats\2614.jpg,0
processed_data\cats\4459.jpg,0
processed_data\dogs\226.jpg,1
processed_data\other\1669.jpg,2
processed_data\other\1891.jpg,2
processed_data\cats\1840.jpg,0
processed_data\cats\3036.jpg,0
processed_data\cats\174.jpg,0
processed_data\other\326.jpg,2
processed_data\dogs\3044.jpg,1
processed_data\other\2431.jpg,2
processed_data\cats\2248.jpg,0
processed_data\cats\4205.jpg,0
processed_data\dogs\4667.jpg,1
processed_data\dogs\1384.jpg,1
processed_data\dogs\3542.jpg,1
processed_data\dogs\1619.jpg,1
processed_data\other\3751.jpg,2
processed_data\dogs\3589.jpg,1
processed_data\cats\268.jpg,0
processed_data\dogs\3880.jpg,1
processed_data\other\2444.jpg,2
processed_data\dogs\3235.jpg,1
processed_data\dogs\689.jpg,1
processed_data\cats\1723.jpg,0
processed_data\cats\823.jpg,0
processed_data\other\3920.jpg,2
processed_data\other\3031.jpg,2
processed_data\other\1268.jpg,2
processed_data\other\4357.jpg,2
processed_data\other\941.jpg,2
processed_data\other\1381.jpg,2
processed_data\dogs\4738.jpg,1
processed_data\dogs\3258.jpg,1
processed_data\dogs\3749.jpg,1
processed_data\cats\543.jpg,0
processed_data\cats\3367.jpg,0
processed_data\other\4018.jpg,2
processed_data\dogs\4504.jpg,1
processed_data\dogs\4259.jpg,1
processed_data\dogs\3547.jpg,1
processed_data\cats\4948.jpg,0
processed_data\cats\1128.jpg,0
processed_data\dogs\2318.jpg,1
processed_data\cats\2828.jpg,0
processed_data\other\4323.jpg,2
processed_data\cats\2046.jpg,0
processed_data\other\2520.jpg,2
processed_data\cats\2843.jpg,0
processed_data\cats\4382.jpg,0
processed_data\other\1732.jpg,2
processed_data\other\3406.jpg,2
processed_data\cats\4990.jpg,0
processed_data\cats\4085.jpg,0
processed_data\dogs\387.jpg,1
processed_data\other\3832.jpg,2
processed_data\dogs\2860.jpg,1
processed_data\cats\4923.jpg,0
processed_data\other\1552.jpg,2
processed_data\dogs\507.jpg,1
processed_data\cats\2592.jpg,0
processed_data\cats\4158.jpg,0
processed_data\cats\1241.jpg,0
processed_data\other\3684.jpg,2
processed_data\other\97.jpg,2
processed_data\dogs\4090.jpg,1
processed_data\other\3342.jpg,2
processed_data\other\3486.jpg,2
processed_data\cats\2827.jpg,0
processed_data\other\3082.jpg,2
processed_data\dogs\4602.jpg,1
processed_data\other\551.jpg,2
processed_data\cats\4427.jpg,0
processed_data\other\4120.jpg,2
processed_data\dogs\996.jpg,1
processed_data\other\849.jpg,2
processed_data\cats\491.jpg,0
processed_data\other\1586.jpg,2
processed_data\cats\1489.jpg,0
processed_data\cats\3915.jpg,0
processed_data\dogs\4535.jpg,1
processed_data\dogs\415.jpg,1
processed_data\other\254.jpg,2
processed_data\dogs\489.jpg,1
processed_data\other\89.jpg,2
processed_data\other\3070.jpg,2
processed_data\other\1863.jpg,2
processed_data\dogs\3305.jpg,1
processed_data\cats\1826.jpg,0
processed_data\other\4312.jpg,2
processed_data\other\26.jpg,2
processed_data\dogs\2474.jpg,1
processed_data\other\2934.jpg,2
processed_data\dogs\3422.jpg,1
processed_data\dogs\3905.jpg,1
processed_data\other\3384.jpg,2
processed_data\dogs\2911.jpg,1
processed_data\cats\4849.jpg,0
processed_data\cats\3683.jpg,0
processed_data\cats\1114.jpg,0
processed_data\dogs\3680.jpg,1
processed_data\cats\3399.jpg,0
processed_data\dogs\2922.jpg,1
processed_data\cats\39.jpg,0
processed_data\dogs\4935.jpg,1
processed_data\dogs\3421.jpg,1
processed_data\dogs\1350.jpg,1
processed_data\cats\1550.jpg,0
processed_data\other\87.jpg,2
processed_data\cats\2317.jpg,0
processed_data\cats\546.jpg,0
processed_data\cats\3736.jpg,0
processed_data\dogs\4711.jpg,1
processed_data\cats\3175.jpg,0
processed_data\dogs\1074.jpg,1
processed_data\cats\3963.jpg,0
processed_data\dogs\2561.jpg,1
processed_data\cats\2348.jpg,0
processed_data\other\3710.jpg,2
processed_data\dogs\4614.jpg,1
processed_data\cats\2367.jpg,0
processed_data\other\4311.jpg,2
processed_data\other\2007.jpg,2
processed_data\cats\4807.jpg,0
processed_data\dogs\3415.jpg,1
processed_data\dogs\4436.jpg,1
processed_data\cats\4986.jpg,0
processed_data\other\2839.jpg,2
processed_data\cats\1349.jpg,0
processed_data\other\3281.jpg,2
processed_data\other\815.jpg,2
processed_data\dogs\291.jpg,1
processed_data\dogs\182.jpg,1
processed_data\other\2962.jpg,2
processed_data\dogs\4230.jpg,1
processed_data\cats\824.jpg,0
processed_data\other\4089.jpg,2
processed_data\other\2394.jpg,2
processed_data\dogs\3912.jpg,1
processed_data\dogs\3738.jpg,1
processed_data\other\707.jpg,2
processed_data\cats\4592.jpg,0
processed_data\other\2649.jpg,2
processed_data\other\2724.jpg,2
processed_data\other\4896.jpg,2
processed_data\dogs\2446.jpg,1
processed_data\dogs\1285.jpg,1
processed_data\other\788.jpg,2
processed_data\dogs\2905.jpg,1
processed_data\cats\3177.jpg,0
processed_data\dogs\1541.jpg,1
processed_data\cats\2573.jpg,0
processed_data\other\760.jpg,2
processed_data\other\4175.jpg,2
processed_data\other\3026.jpg,2
processed_data\other\617.jpg,2
processed_data\cats\1301.jpg,0
processed_data\dogs\4064.jpg,1
processed_data\other\2668.jpg,2
processed_data\cats\2204.jpg,0
processed_data\other\4888.jpg,2
processed_data\dogs\3682.jpg,1
processed_data\other\2876.jpg,2
processed_data\cats\4274.jpg,0
processed_data\cats\1294.jpg,0
processed_data\other\3924.jpg,2
processed_data\cats\3701.jpg,0
processed_data\dogs\2762.jpg,1
processed_data\cats\468.jpg,0
processed_data\other\2174.jpg,2
processed_data\dogs\844.jpg,1
processed_data\cats\3088.jpg,0
processed_data\dogs\2499.jpg,1
processed_data\dogs\2806.jpg,1
processed_data\cats\4776.jpg,0
processed_data\cats\4192.jpg,0
processed_data\dogs\684.jpg,1
processed_data\dogs\4024.jpg,1
processed_data\cats\4781.jpg,0
processed_data\other\4579.jpg,2
processed_data\other\2583.jpg,2
processed_data\other\3174.jpg,2
processed_data\other\4066.jpg,2
processed_data\other\4961.jpg,2
processed_data\dogs\2064.jpg,1
processed_data\cats\2473.jpg,0
processed_data\dogs\4715.jpg,1
processed_data\cats\1051.jpg,0
processed_data\cats\2113.jpg,0
processed_data\dogs\1682.jpg,1
processed_data\dogs\112.jpg,1
processed_data\cats\3106.jpg,0
processed_data\cats\2906.jpg,0
processed_data\cats\237.jpg,0
processed_data\dogs\3353.jpg,1
processed_data\cats\1135.jpg,0
processed_data\cats\1430.jpg,0
processed_data\dogs\2007.jpg,1
processed_data\other\3385.jpg,2
processed_data\dogs\3404.jpg,1
processed_data\dogs\289.jpg,1
processed_data\other\29.jpg,2
processed_data\cats\2584.jpg,0
processed_data\dogs\4546.jpg,1
processed_data\dogs\3441.jpg,1
processed_data\dogs\979.jpg,1
processed_data\other\4263.jpg,2
processed_data\dogs\3229.jpg,1
processed_data\dogs\2089.jpg,1
processed_data\other\3421.jpg,2
processed_data\cats\867.jpg,0
processed_data\cats\3438.jpg,0
processed_data\dogs\2588.jpg,1
processed_data\cats\4733.jpg,0
processed_data\other\3144.jpg,2
processed_data\cats\2198.jpg,0
processed_data\other\471.jpg,2
processed_data\other\194.jpg,2
processed_data\dogs\4038.jpg,1
processed_data\dogs\4894.jpg,1
processed_data\other\4681.jpg,2
processed_data\other\601.jpg,2
processed_data\other\1222.jpg,2
processed_data\other\796.jpg,2
processed_data\cats\4463.jpg,0
processed_data\dogs\4003.jpg,1
processed_data\cats\471.jpg,0
processed_data\other\3771.jpg,2
processed_data\other\4102.jpg,2
processed_data\other\2398.jpg,2
processed_data\cats\808.jpg,0
processed_data\cats\3578.jpg,0
processed_data\other\277.jpg,2
processed_data\cats\2245.jpg,0
processed_data\dogs\1845.jpg,1
processed_data\cats\3759.jpg,0
processed_data\other\4233.jpg,2
processed_data\cats\4264.jpg,0
processed_data\other\4778.jpg,2
processed_data\other\3689.jpg,2
processed_data\other\4082.jpg,2
processed_data\cats\3723.jpg,0
processed_data\cats\3670.jpg,0
processed_data\other\2496.jpg,2
processed_data\dogs\909.jpg,1
processed_data\other\2028.jpg,2
processed_data\dogs\428.jpg,1
processed_data\dogs\202.jpg,1
processed_data\dogs\4419.jpg,1
processed_data\cats\4835.jpg,0
processed_data\other\3714.jpg,2
processed_data\cats\1579.jpg,0
processed_data\other\54.jpg,2
processed_data\cats\2865.jpg,0
processed_data\other\3017.jpg,2
processed_data\cats\1304.jpg,0
processed_data\dogs\3735.jpg,1
processed_data\cats\2458.jpg,0
processed_data\other\3586.jpg,2
processed_data\dogs\2925.jpg,1
processed_data\dogs\1714.jpg,1
processed_data\dogs\2964.jpg,1
processed_data\other\460.jpg,2
processed_data\dogs\3907.jpg,1
processed_data\dogs\1425.jpg,1
processed_data\other\1250.jpg,2
processed_data\other\2902.jpg,2
processed_data\other\1328.jpg,2
processed_data\other\4501.jpg,2
processed_data\cats\1064.jpg,0
processed_data\other\857.jpg,2
processed_data\other\904.jpg,2
processed_data\other\1762.jpg,2
processed_data\other\2232.jpg,2
processed_data\other\1239.jpg,2
processed_data\dogs\4268.jpg,1
processed_data\other\4465.jpg,2
processed_data\cats\2844.jpg,0
processed_data\cats\3285.jpg,0
processed_data\cats\2169.jpg,0
processed_data\dogs\1788.jpg,1
processed_data\dogs\3129.jpg,1
processed_data\other\2458.jpg,2
processed_data\cats\2171.jpg,0
processed_data\dogs\4083.jpg,1
processed_data\other\4279.jpg,2
processed_data\cats\3337.jpg,0
processed_data\other\3525.jpg,2
processed_data\cats\3313.jpg,0
processed_data\other\2322.jpg,2
processed_data\cats\3866.jpg,0
processed_data\other\2929.jpg,2
processed_data\cats\349.jpg,0
processed_data\cats\847.jpg,0
processed_data\cats\48.jpg,0
processed_data\other\533.jpg,2
processed_data\cats\2894.jpg,0
processed_data\cats\3409.jpg,0
processed_data\other\1856.jpg,2
processed_data\other\3590.jpg,2
processed_data\cats\2246.jpg,0
processed_data\other\564.jpg,2
processed_data\other\482.jpg,2
processed_data\other\4059.jpg,2
processed_data\other\547.jpg,2
processed_data\dogs\2873.jpg,1
processed_data\other\4025.jpg,2
processed_data\other\3871.jpg,2
processed_data\cats\2149.jpg,0
processed_data\other\3898.jpg,2
processed_data\cats\1721.jpg,0
processed_data\cats\2398.jpg,0
processed_data\other\4814.jpg,2
processed_data\other\2241.jpg,2
processed_data\cats\608.jpg,0
processed_data\other\3693.jpg,2
processed_data\other\559.jpg,2
processed_data\cats\856.jpg,0
processed_data\cats\4232.jpg,0
processed_data\dogs\193.jpg,1
processed_data\dogs\2665.jpg,1
processed_data\other\1099.jpg,2
processed_data\dogs\4332.jpg,1
processed_data\cats\4758.jpg,0
processed_data\cats\2175.jpg,0
processed_data\dogs\4694.jpg,1
processed_data\cats\4104.jpg,0
processed_data\cats\4323.jpg,0
processed_data\cats\4816.jpg,0
processed_data\other\2210.jpg,2
processed_data\cats\2977.jpg,0
processed_data\dogs\4568.jpg,1
processed_data\cats\4981.jpg,0
processed_data\dogs\2032.jpg,1
processed_data\cats\1847.jpg,0
processed_data\cats\1738.jpg,0
processed_data\dogs\1001.jpg,1
processed_data\dogs\2449.jpg,1
processed_data\other\322.jpg,2
processed_data\dogs\4018.jpg,1
processed_data\dogs\1555.jpg,1
processed_data\cats\591.jpg,0
processed_data\other\2956.jpg,2
processed_data\cats\3282.jpg,0
processed_data\other\669.jpg,2
processed_data\dogs\551.jpg,1
processed_data\dogs\1184.jpg,1
processed_data\other\485.jpg,2
processed_data\other\4167.jpg,2
processed_data\cats\3747.jpg,0
processed_data\cats\4305.jpg,0
processed_data\dogs\3497.jpg,1
processed_data\dogs\2995.jpg,1
processed_data\dogs\2548.jpg,1
processed_data\cats\3969.jpg,0
processed_data\cats\3978.jpg,0
processed_data\dogs\2998.jpg,1
processed_data\dogs\4165.jpg,1
processed_data\other\1611.jpg,2
processed_data\dogs\1857.jpg,1
processed_data\other\1897.jpg,2
processed_data\other\3338.jpg,2
processed_data\cats\1747.jpg,0
processed_data\other\2141.jpg,2
processed_data\cats\4113.jpg,0
processed_data\other\4600.jpg,2
processed_data\dogs\3377.jpg,1
processed_data\cats\1046.jpg,0
processed_data\other\3028.jpg,2
processed_data\cats\4103.jpg,0
processed_data\dogs\2172.jpg,1
processed_data\other\1081.jpg,2
processed_data\cats\2330.jpg,0
processed_data\cats\885.jpg,0
processed_data\other\3777.jpg,2
processed_data\dogs\3732.jpg,1
processed_data\other\3105.jpg,2
processed_data\cats\40.jpg,0
processed_data\dogs\1912.jpg,1
processed_data\cats\932.jpg,0
processed_data\dogs\4722.jpg,1
processed_data\dogs\1715.jpg,1
processed_data\other\2334.jpg,2
processed_data\other\1315.jpg,2
processed_data\other\772.jpg,2
processed_data\dogs\1072.jpg,1
processed_data\dogs\2479.jpg,1
processed_data\other\3230.jpg,2
processed_data\other\2121.jpg,2
processed_data\dogs\1439.jpg,1
processed_data\cats\169.jpg,0
processed_data\cats\2857.jpg,0
processed_data\other\4830.jpg,2
processed_data\other\2516.jpg,2
processed_data\dogs\3078.jpg,1
processed_data\dogs\4127.jpg,1
processed_data\other\917.jpg,2
processed_data\cats\570.jpg,0
processed_data\other\2409.jpg,2
processed_data\other\147.jpg,2
processed_data\cats\3443.jpg,0
processed_data\cats\287.jpg,0
processed_data\other\2420.jpg,2
processed_data\dogs\4520.jpg,1
processed_data\cats\1854.jpg,0
processed_data\dogs\3750.jpg,1
processed_data\cats\3231.jpg,0
processed_data\other\1406.jpg,2
processed_data\dogs\4761.jpg,1
processed_data\other\2261.jpg,2
processed_data\cats\2581.jpg,0
processed_data\dogs\985.jpg,1
processed_data\cats\4979.jpg,0
processed_data\dogs\2531.jpg,1
processed_data\dogs\923.jpg,1
processed_data\dogs\1161.jpg,1
processed_data\dogs\4178.jpg,1
processed_data\cats\4329.jpg,0
processed_data\cats\4817.jpg,0
processed_data\cats\1617.jpg,0
processed_data\cats\4087.jpg,0
processed_data\other\4053.jpg,2
processed_data\cats\949.jpg,0
processed_data\cats\1868.jpg,0
processed_data\other\602.jpg,2
processed_data\other\4811.jpg,2
processed_data\other\1353.jpg,2
processed_data\cats\344.jpg,0
processed_data\cats\780.jpg,0
processed_data\other\396.jpg,2
processed_data\other\3112.jpg,2
processed_data\other\489.jpg,2
processed_data\dogs\2186.jpg,1
processed_data\other\4122.jpg,2
processed_data\dogs\1876.jpg,1
processed_data\cats\4212.jpg,0
processed_data\other\3696.jpg,2
processed_data\dogs\1267.jpg,1
processed_data\cats\279.jpg,0
processed_data\other\3079.jpg,2
processed_data\other\3654.jpg,2
processed_data\cats\2082.jpg,0
processed_data\other\4139.jpg,2
processed_data\other\3743.jpg,2
processed_data\cats\973.jpg,0
processed_data\other\628.jpg,2
processed_data\other\3901.jpg,2
processed_data\dogs\2602.jpg,1
processed_data\cats\4238.jpg,0
processed_data\dogs\2339.jpg,1
processed_data\dogs\4246.jpg,1
processed_data\other\968.jpg,2
processed_data\other\4210.jpg,2
processed_data\dogs\3761.jpg,1
processed_data\dogs\4217.jpg,1
processed_data\dogs\3674.jpg,1
processed_data\other\4575.jpg,2
processed_data\cats\2460.jpg,0
processed_data\cats\1480.jpg,0
processed_data\dogs\4388.jpg,1
processed_data\dogs\3671.jpg,1
processed_data\other\390.jpg,2
processed_data\cats\479.jpg,0
processed_data\dogs\2308.jpg,1
processed_data\cats\4154.jpg,0
processed_data\dogs\4051.jpg,1
processed_data\dogs\570.jpg,1
processed_data\dogs\29.jpg,1
processed_data\other\2522.jpg,2
processed_data\cats\3435.jpg,0
processed_data\dogs\1025.jpg,1
processed_data\dogs\2360.jpg,1
processed_data\cats\695.jpg,0
processed_data\cats\4617.jpg,0
processed_data\cats\2667.jpg,0
processed_data\other\4735.jpg,2
processed_data\cats\3583.jpg,0
processed_data\cats\3725.jpg,0
processed_data\dogs\4956.jpg,1
processed_data\cats\2479.jpg,0
processed_data\cats\4073.jpg,0
processed_data\cats\4126.jpg,0
processed_data\other\4897.jpg,2
processed_data\other\1946.jpg,2
processed_data\cats\2610.jpg,0
processed_data\cats\4415.jpg,0
processed_data\cats\4029.jpg,0
processed_data\other\2400.jpg,2
processed_data\other\2550.jpg,2
processed_data\dogs\2975.jpg,1
processed_data\other\521.jpg,2
processed_data\dogs\1096.jpg,1
processed_data\dogs\192.jpg,1
processed_data\other\2475.jpg,2
processed_data\dogs\4413.jpg,1
processed_data\other\2120.jpg,2
processed_data\other\4554.jpg,2
processed_data\cats\1110.jpg,0
processed_data\dogs\1861.jpg,1
processed_data\cats\4487.jpg,0
processed_data\other\2011.jpg,2
processed_data\cats\504.jpg,0
processed_data\dogs\2930.jpg,1
processed_data\cats\4176.jpg,0
processed_data\other\1828.jpg,2
processed_data\cats\1742.jpg,0
processed_data\dogs\847.jpg,1
processed_data\dogs\3509.jpg,1
processed_data\cats\1884.jpg,0
processed_data\other\2323.jpg,2
processed_data\other\2075.jpg,2
processed_data\dogs\3502.jpg,1
processed_data\other\134.jpg,2
processed_data\other\4936.jpg,2
processed_data\cats\3197.jpg,0
processed_data\dogs\4197.jpg,1
processed_data\other\1485.jpg,2
processed_data\cats\1308.jpg,0
processed_data\cats\1730.jpg,0
processed_data\dogs\2047.jpg,1
processed_data\other\3698.jpg,2
processed_data\other\2255.jpg,2
processed_data\other\4257.jpg,2
processed_data\other\701.jpg,2
processed_data\other\2363.jpg,2
processed_data\other\3066.jpg,2
processed_data\dogs\17.jpg,1
processed_data\cats\2902.jpg,0
processed_data\other\1020.jpg,2
processed_data\cats\1711.jpg,0
processed_data\other\927.jpg,2
processed_data\dogs\2706.jpg,1
processed_data\cats\3404.jpg,0
processed_data\cats\1082.jpg,0
processed_data\cats\4800.jpg,0
processed_data\cats\4379.jpg,0
processed_data\cats\360.jpg,0
processed_data\cats\3131.jpg,0
processed_data\other\2276.jpg,2
processed_data\other\468.jpg,2
processed_data\cats\3903.jpg,0
processed_data\dogs\3575.jpg,1
processed_data\dogs\2220.jpg,1
processed_data\other\770.jpg,2
processed_data\other\3790.jpg,2
processed_data\dogs\3091.jpg,1
processed_data\dogs\1923.jpg,1
processed_data\other\1939.jpg,2
processed_data\other\4084.jpg,2
processed_data\other\1992.jpg,2
processed_data\cats\2677.jpg,0
processed_data\cats\65.jpg,0
processed_data\other\1041.jpg,2
processed_data\cats\3379.jpg,0
processed_data\cats\3016.jpg,0
processed_data\dogs\1333.jpg,1
processed_data\cats\310.jpg,0
processed_data\cats\1853.jpg,0
processed_data\other\2131.jpg,2
processed_data\cats\2005.jpg,0
processed_data\other\1708.jpg,2
processed_data\cats\2982.jpg,0
processed_data\cats\1375.jpg,0
processed_data\cats\1828.jpg,0
processed_data\dogs\50.jpg,1
processed_data\dogs\430.jpg,1
processed_data\other\1201.jpg,2
processed_data\dogs\1365.jpg,1
processed_data\dogs\1707.jpg,1
processed_data\dogs\1666.jpg,1
processed_data\dogs\3399.jpg,1
processed_data\dogs\1508.jpg,1
processed_data\dogs\382.jpg,1
processed_data\cats\208.jpg,0
processed_data\other\1734.jpg,2
processed_data\dogs\1687.jpg,1
processed_data\dogs\4048.jpg,1
processed_data\cats\2771.jpg,0
processed_data\other\217.jpg,2
processed_data\cats\4614.jpg,0
processed_data\other\1306.jpg,2
processed_data\cats\4316.jpg,0
processed_data\other\3796.jpg,2
processed_data\cats\2796.jpg,0
processed_data\cats\4628.jpg,0
processed_data\other\860.jpg,2
processed_data\other\2119.jpg,2
processed_data\cats\2120.jpg,0
processed_data\cats\2971.jpg,0
processed_data\cats\3439.jpg,0
processed_data\dogs\4764.jpg,1
